,time_period,region,roadmap_group,roadmap_invoice_qty,roadmap_t1ci_qty,roadmap_t2ci_qty,first_month,mon_phase_in,roadmap_accu_invoice_qty,roadmap_invoice_qty_pct_change,rolling_q_roadmap_invoice_qty
6083,2017-07-01,PA,Gaming - Aspire-GX,600.0,544.9,0.0,2016-09-01,10.0,7037.0,0.22448979591836737,1120.0
6084,2017-08-01,PA,Gaming - Aspire-GX,1120.0,602.0,0.0,2016-09-01,11.0,8157.0,0.8666666666666667,2210.0
6085,2017-09-01,PA,Gaming - Aspire-GX,2566.0,637.125,0.0,2016-09-01,12.0,10723.0,1.2910714285714286,4286.0
6086,2017-10-01,PA,Gaming - Aspire-GX,168.0,953.2,0.0,2016-09-01,13.0,10891.0,-0.9345284489477786,3854.0
6087,2017-11-01,PA,Gaming - Aspire-GX,100.0,1365.375,0.0,2016-09-01,14.0,10991.0,-0.40476190476190477,2834.0
6088,2017-12-01,PA,Gaming - Aspire-GX,550.0,843.0,0.0,2016-09-01,15.0,11541.0,4.5,818.0
6089,2018-01-01,PA,Gaming - Aspire-GX,1608.0,711.1,0.0,2016-09-01,16.0,13149.0,1.9236363636363638,2258.0
6090,2018-02-01,PA,Gaming - Aspire-GX,1180.0,609.6153846153846,0.0,2016-09-01,17.0,14329.0,-0.2661691542288557,3338.0
6091,2018-03-01,PA,Gaming - Aspire-GX,500.0,704.5625,0.0,2016-09-01,18.0,14829.0,-0.576271186440678,3288.0
6092,2018-04-01,PA,Gaming - Aspire-GX,800.0,859.25,0.0,2016-09-01,19.0,15629.0,0.6000000000000001,2480.0
6093,2018-05-01,PA,Gaming - Aspire-GX,920.0,725.5625,0.0,2016-09-01,20.0,16549.0,0.1499999999999999,2220.0
6094,2017-03-01,PA,Gaming - Aspire-GX-AMD,2.0,0.0,0.0,2017-03-01,0.0,2.0,,
6095,2017-04-01,PA,Gaming - Aspire-GX-AMD,0.0,0.0,0.0,2017-03-01,1.0,2.0,-1.0,
6096,2017-05-01,PA,Gaming - Aspire-GX-AMD,1600.0,239.0,0.0,2017-03-01,2.0,1602.0,inf,1602.0
6097,2017-06-01,PA,Gaming - Aspire-GX-AMD,1500.0,356.25,0.0,2017-03-01,3.0,3102.0,-0.0625,3100.0
6098,2017-07-01,PA,Gaming - Aspire-GX-AMD,350.0,449.8,0.0,2017-03-01,4.0,3452.0,-0.7666666666666666,3450.0
6099,2017-08-01,PA,Gaming - Aspire-GX-AMD,600.0,653.0,0.0,2017-03-01,5.0,4052.0,0.7142857142857142,2450.0
6100,2017-09-01,PA,Gaming - Aspire-GX-AMD,300.0,358.57142857142856,0.0,2017-03-01,6.0,4352.0,-0.5,1250.0
6101,2017-10-01,PA,Gaming - Aspire-GX-AMD,300.0,764.2,0.0,2017-03-01,7.0,4652.0,0.0,1200.0
6102,2017-11-01,PA,Gaming - Aspire-GX-AMD,150.0,455.0,0.0,2017-03-01,8.0,4802.0,-0.5,750.0
6103,2017-12-01,PA,Gaming - Aspire-GX-AMD,30.0,358.2,0.0,2017-03-01,9.0,4832.0,-0.8,480.0
6104,2018-01-01,PA,Gaming - Aspire-GX-AMD,300.0,258.625,0.0,2017-03-01,10.0,5132.0,9.0,480.0
6105,2018-02-01,PA,Gaming - Aspire-GX-AMD,0.0,270.75,0.0,2017-03-01,11.0,5132.0,-1.0,330.0
6106,2018-03-01,PA,Gaming - Aspire-GX-AMD,50.0,268.375,0.0,2017-03-01,12.0,5182.0,inf,350.0
6107,2018-04-01,PA,Gaming - Aspire-GX-AMD,200.0,428.4,0.0,2017-03-01,13.0,5382.0,3.0,250.0
6108,2018-05-01,PA,Gaming - Aspire-GX-AMD,350.0,274.5,0.0,2017-03-01,14.0,5732.0,0.75,600.0
6109,2019-11-01,PA,K8,2.0,0.0,0.0,2019-11-01,0.0,2.0,,
6110,2021-04-01,PA,K8,1.0,0.0,0.0,2019-11-01,17.0,3.0,-0.5,
6111,2016-12-01,PA,M4,2.0,0.0,0.0,2016-12-01,0.0,2.0,,
6112,2017-01-01,PA,M4,0.0,0.0,0.0,2016-12-01,1.0,2.0,-1.0,
6113,2017-02-01,PA,M4,0.0,0.0,0.0,2016-12-01,2.0,2.0,,2.0
6114,2017-03-01,PA,M4,0.0,0.0,0.0,2016-12-01,3.0,2.0,,0.0
6115,2017-04-01,PA,M4,0.0,0.0,0.0,2016-12-01,4.0,2.0,,0.0
6116,2017-05-01,PA,M4,0.0,0.0,0.0,2016-12-01,5.0,2.0,,0.0
6117,2017-06-01,PA,M4,0.0,0.0,0.0,2016-12-01,6.0,2.0,,0.0
6118,2017-07-01,PA,M4,0.0,0.0,0.0,2016-12-01,7.0,2.0,,0.0
6119,2017-08-01,PA,M4,0.0,0.0,0.0,2016-12-01,8.0,2.0,,0.0
6120,2017-09-01,PA,M4,1346.0,0.0,0.0,2016-12-01,9.0,1348.0,inf,1346.0
6121,2017-10-01,PA,M4,2048.0,0.0,0.0,2016-12-01,10.0,3396.0,0.5215453194650816,3394.0
6122,2017-11-01,PA,M4,0.0,0.0,0.0,2016-12-01,11.0,3396.0,-1.0,3394.0
6123,2017-12-01,PA,M4,0.0,0.0,0.0,2016-12-01,12.0,3396.0,,2048.0
6124,2018-01-01,PA,M4,0.0,0.0,0.0,2016-12-01,13.0,3396.0,,0.0
6125,2018-02-01,PA,M4,1.0,0.0,0.0,2016-12-01,14.0,3397.0,inf,1.0
6126,2018-03-01,PA,M4,1344.0,0.0,0.0,2016-12-01,15.0,4741.0,1343.0,1345.0
6127,2018-04-01,PA,M4,1344.0,0.0,0.0,2016-12-01,16.0,6085.0,0.0,2689.0
6128,2018-05-01,PA,M4,4032.0,0.0,0.0,2016-12-01,17.0,10117.0,2.0,6720.0
6129,2018-06-01,PA,M4,1344.0,0.0,0.0,2016-12-01,18.0,11461.0,-0.6666666666666667,6720.0
6130,2018-07-01,PA,M4,1984.0,0.0,0.0,2016-12-01,19.0,13445.0,0.4761904761904763,7360.0
6131,2018-08-01,PA,M4,2016.0,0.0,0.0,2016-12-01,20.0,15461.0,0.016129032258064502,5344.0
6132,2018-09-01,PA,M4,1664.0,0.0,0.0,2016-12-01,21.0,17125.0,-0.17460317460317465,5664.0
6133,2018-10-01,PA,M4,0.0,0.0,0.0,2016-12-01,22.0,17125.0,-1.0,3680.0
6134,2018-11-01,PA,M4,0.0,0.0,0.0,2016-12-01,23.0,17125.0,,1664.0
6135,2018-12-01,PA,M4,0.0,0.0,0.0,2016-12-01,24.0,17125.0,,0.0
6136,2019-01-01,PA,M4,125.0,0.0,0.0,2016-12-01,25.0,17250.0,inf,125.0
6137,2019-02-01,PA,M4,1150.0,0.0,0.0,2016-12-01,26.0,18400.0,8.2,1275.0
6138,2019-03-01,PA,M4,0.0,0.0,0.0,2016-12-01,27.0,18400.0,-1.0,1275.0
6139,2019-04-01,PA,M4,550.0,0.0,0.0,2016-12-01,28.0,18950.0,inf,1700.0
6140,2019-05-01,PA,M4,350.0,0.0,0.0,2016-12-01,29.0,19300.0,-0.36363636363636365,900.0
6141,2019-06-01,PA,M4,1050.0,0.0,0.0,2016-12-01,30.0,20350.0,2.0,1950.0
6142,2019-07-01,PA,M4,350.0,0.0,0.0,2016-12-01,31.0,20700.0,-0.6666666666666667,1750.0
6143,2019-08-01,PA,M4,50.0,10.166666666666666,0.0,2016-12-01,32.0,20750.0,-0.8571428571428572,1450.0
6144,2019-09-01,PA,M4,350.0,11.125,0.0,2016-12-01,33.0,21100.0,6.0,750.0
6145,2019-10-01,PA,M4,0.0,8.0,0.0,2016-12-01,34.0,21100.0,-1.0,400.0
6146,2019-11-01,PA,M4,0.0,5.25,0.0,2016-12-01,35.0,21100.0,,350.0
6147,2019-12-01,PA,M4,402.0,2.25,0.0,2016-12-01,36.0,21502.0,inf,402.0
6148,2020-01-01,PA,M4,300.0,0.0,0.0,2016-12-01,37.0,21802.0,-0.25373134328358204,702.0
6149,2020-02-01,PA,M4,250.0,0.0,0.0,2016-12-01,38.0,22052.0,-0.16666666666666663,952.0
6150,2020-03-01,PA,M4,250.0,0.0,0.0,2016-12-01,39.0,22302.0,0.0,800.0
6151,2020-09-01,PA,M4,202.0,0.0,0.0,2016-12-01,45.0,22504.0,-0.19199999999999995,702.0
6152,2020-10-01,PA,M4,0.0,0.0,0.0,2016-12-01,46.0,22504.0,-1.0,452.0
6153,2020-11-01,PA,M4,0.0,0.0,0.0,2016-12-01,47.0,22504.0,,202.0
6154,2020-12-01,PA,M4,50.0,0.0,0.0,2016-12-01,48.0,22554.0,inf,50.0
6155,2021-01-01,PA,M4,0.0,0.0,0.0,2016-12-01,49.0,22554.0,-1.0,50.0
6156,2021-02-01,PA,M4,0.0,0.0,0.0,2016-12-01,50.0,22554.0,,50.0
6157,2021-03-01,PA,M4,0.0,0.0,0.0,2016-12-01,51.0,22554.0,,0.0
6158,2021-04-01,PA,M4,0.0,1.0,0.0,2016-12-01,52.0,22554.0,,0.0
6159,2021-05-01,PA,M4,300.0,0.0,0.0,2016-12-01,53.0,22854.0,inf,300.0
6160,2021-06-01,PA,M4,150.0,0.0,0.0,2016-12-01,54.0,23004.0,-0.5,450.0
6161,2021-07-01,PA,M4,0.0,0.0,0.0,2016-12-01,55.0,23004.0,-1.0,450.0
6162,2021-08-01,PA,M4,378.0,0.0,0.0,2016-12-01,56.0,23382.0,inf,528.0
6163,2021-09-01,PA,M4,141.0,0.0,0.0,2016-12-01,57.0,23523.0,-0.626984126984127,519.0
6164,2021-10-01,PA,M4,120.0,1.5,0.0,2016-12-01,58.0,23643.0,-0.14893617021276595,639.0
6165,2016-12-01,PA,M6,1.0,0.0,0.0,2016-12-01,0.0,1.0,,
6166,2017-01-01,PA,M6,0.0,0.0,0.0,2016-12-01,1.0,1.0,-1.0,
6167,2017-02-01,PA,M6,0.0,0.0,0.0,2016-12-01,2.0,1.0,,1.0
6168,2017-03-01,PA,M6,0.0,0.0,0.0,2016-12-01,3.0,1.0,,0.0
6169,2017-04-01,PA,M6,1.0,0.0,0.0,2016-12-01,4.0,2.0,inf,1.0
6170,2017-05-01,PA,M6,0.0,0.0,0.0,2016-12-01,5.0,2.0,-1.0,1.0
6171,2017-06-01,PA,M6,0.0,0.0,0.0,2016-12-01,6.0,2.0,,1.0
6172,2017-07-01,PA,M6,0.0,0.0,0.0,2016-12-01,7.0,2.0,,0.0
6173,2017-08-01,PA,M6,0.0,0.0,0.0,2016-12-01,8.0,2.0,,0.0
6174,2017-09-01,PA,M6,0.0,0.0,0.0,2016-12-01,9.0,2.0,,0.0
6175,2017-10-01,PA,M6,320.0,0.0,0.0,2016-12-01,10.0,322.0,inf,320.0
6176,2018-02-01,PA,M6,1.0,0.0,0.0,2016-12-01,14.0,323.0,-0.996875,321.0
6177,2018-03-01,PA,M6,0.0,0.0,0.0,2016-12-01,15.0,323.0,-1.0,321.0
6178,2018-04-01,PA,M6,0.0,0.0,0.0,2016-12-01,16.0,323.0,,1.0
6179,2018-05-01,PA,M6,0.0,0.0,0.0,2016-12-01,17.0,323.0,,0.0
6180,2018-06-01,PA,M6,1.0,0.0,0.0,2016-12-01,18.0,324.0,inf,1.0
6181,2018-07-01,PA,M6,0.0,0.0,0.0,2016-12-01,19.0,324.0,-1.0,1.0
6182,2018-08-01,PA,M6,0.0,0.0,0.0,2016-12-01,20.0,324.0,,1.0
6183,2018-09-01,PA,M6,0.0,0.0,0.0,2016-12-01,21.0,324.0,,0.0
6184,2018-10-01,PA,M6,0.0,0.0,0.0,2016-12-01,22.0,324.0,,0.0
6185,2018-11-01,PA,M6,0.0,0.0,0.0,2016-12-01,23.0,324.0,,0.0
6186,2018-12-01,PA,M6,0.0,0.0,0.0,2016-12-01,24.0,324.0,,0.0
6187,2019-01-01,PA,M6,0.0,0.0,0.0,2016-12-01,25.0,324.0,,0.0
6188,2019-02-01,PA,M6,200.0,0.0,0.0,2016-12-01,26.0,524.0,inf,200.0
6189,2019-03-01,PA,M6,0.0,0.0,0.0,2016-12-01,27.0,524.0,-1.0,200.0
6190,2019-04-01,PA,M6,0.0,0.0,0.0,2016-12-01,28.0,524.0,,200.0
6191,2019-05-01,PA,M6,50.0,0.0,0.0,2016-12-01,29.0,574.0,inf,50.0
6192,2019-06-01,PA,M6,600.0,0.0,0.0,2016-12-01,30.0,1174.0,11.0,650.0
6193,2019-07-01,PA,M6,200.0,0.0,0.0,2016-12-01,31.0,1374.0,-0.6666666666666667,850.0
6194,2019-08-01,PA,M6,300.0,0.0,0.0,2016-12-01,32.0,1674.0,0.5,1100.0
6195,2019-09-01,PA,M6,0.0,0.0,0.0,2016-12-01,33.0,1674.0,-1.0,500.0
6196,2019-10-01,PA,M6,0.0,0.0,0.0,2016-12-01,34.0,1674.0,,300.0
6197,2019-11-01,PA,M6,0.0,0.0,0.0,2016-12-01,35.0,1674.0,,0.0
6198,2019-12-01,PA,M6,2.0,0.0,0.0,2016-12-01,36.0,1676.0,inf,2.0
6199,2020-01-01,PA,M6,50.0,0.0,0.0,2016-12-01,37.0,1726.0,24.0,52.0
6200,2020-02-01,PA,M6,100.0,0.0,0.0,2016-12-01,38.0,1826.0,1.0,152.0
6201,2020-03-01,PA,M6,50.0,0.0,0.0,2016-12-01,39.0,1876.0,-0.5,200.0
6202,2020-04-01,PA,M6,100.0,0.0,0.0,2016-12-01,40.0,1976.0,1.0,250.0
6203,2020-07-01,PA,M6,2.0,0.0,0.0,2016-12-01,43.0,1978.0,-0.98,152.0
6204,2021-04-01,PA,M6,1.0,0.0,0.0,2016-12-01,52.0,1979.0,-0.5,103.0
6205,2020-12-01,PA,MiniPC-Essential-N2,1.0,0.0,0.0,2020-12-01,0.0,1.0,,
6206,2015-11-01,PA,MiniPC-N4,1.0,0.0,0.0,2015-11-01,0.0,1.0,,
6207,2015-12-01,PA,MiniPC-N4,0.0,0.0,0.0,2015-11-01,1.0,1.0,-1.0,
6208,2016-01-01,PA,MiniPC-N4,0.0,0.0,0.0,2015-11-01,2.0,1.0,,1.0
6209,2016-02-01,PA,MiniPC-N4,0.0,0.0,0.0,2015-11-01,3.0,1.0,,0.0
6210,2016-03-01,PA,MiniPC-N4,1078.0,0.0,0.0,2015-11-01,4.0,1079.0,inf,1078.0
6211,2016-04-01,PA,MiniPC-N4,0.0,0.0,0.0,2015-11-01,5.0,1079.0,-1.0,1078.0
6212,2016-05-01,PA,MiniPC-N4,686.0,0.0,0.0,2015-11-01,6.0,1765.0,inf,1764.0
6213,2016-06-01,PA,MiniPC-N4,0.0,0.0,0.0,2015-11-01,7.0,1765.0,-1.0,686.0
6214,2016-07-01,PA,MiniPC-N4,1188.0,77.66666666666667,0.0,2015-11-01,8.0,2953.0,inf,1874.0
6215,2016-08-01,PA,MiniPC-N4,1234.0,98.625,0.0,2015-11-01,9.0,4187.0,0.03872053872053871,2422.0
6216,2016-09-01,PA,MiniPC-N4,1274.0,74.7,0.0,2015-11-01,10.0,5461.0,0.03241491085899506,3696.0
6217,2016-10-01,PA,MiniPC-N4,0.0,64.72727272727273,0.0,2015-11-01,11.0,5461.0,-1.0,2508.0
6218,2016-11-01,PA,MiniPC-N4,300.0,23.272727272727273,0.0,2015-11-01,12.0,5761.0,inf,1574.0
6219,2016-12-01,PA,MiniPC-N4,588.0,41.46153846153846,0.0,2015-11-01,13.0,6349.0,0.96,888.0
6220,2017-01-01,PA,MiniPC-N4,100.0,54.06666666666667,0.0,2015-11-01,14.0,6449.0,-0.8299319727891157,988.0
6221,2017-02-01,PA,MiniPC-N4,0.0,67.84615384615384,0.0,2015-11-01,15.0,6449.0,-1.0,688.0
6222,2017-03-01,PA,MiniPC-N4,294.0,78.125,0.0,2015-11-01,16.0,6743.0,inf,394.0
6223,2017-04-01,PA,MiniPC-N4,294.0,101.1,0.0,2015-11-01,17.0,7037.0,0.0,588.0
6224,2017-05-01,PA,MiniPC-N4,1.0,111.5,0.0,2015-11-01,18.0,7038.0,-0.9965986394557823,589.0
6225,2017-06-01,PA,MiniPC-N4,726.0,66.4375,0.0,2015-11-01,19.0,7764.0,725.0,1021.0
6226,2017-07-01,PA,MiniPC-N4,698.0,113.6,0.0,2015-11-01,20.0,8462.0,-0.038567493112947604,1425.0
6227,2017-08-01,PA,MiniPC-N4,500.0,73.85,0.0,2015-11-01,21.0,8962.0,-0.2836676217765043,1924.0
6228,2017-09-01,PA,MiniPC-N4,850.0,82.85,0.0,2015-11-01,22.0,9812.0,0.7,2048.0
6229,2017-10-01,PA,MiniPC-N4,475.0,77.0,0.0,2015-11-01,23.0,10287.0,-0.4411764705882353,1825.0
6230,2017-11-01,PA,MiniPC-N4,350.0,59.458333333333336,0.0,2015-11-01,24.0,10637.0,-0.26315789473684215,1675.0
6231,2017-12-01,PA,MiniPC-N4,330.0,64.1,0.0,2015-11-01,25.0,10967.0,-0.05714285714285716,1155.0
6232,2018-01-01,PA,MiniPC-N4,202.0,58.541666666666664,0.0,2015-11-01,26.0,11169.0,-0.38787878787878793,882.0
6233,2018-02-01,PA,MiniPC-N4,100.0,50.708333333333336,0.0,2015-11-01,27.0,11269.0,-0.504950495049505,632.0
6234,2018-03-01,PA,MiniPC-N4,100.0,37.791666666666664,0.0,2015-11-01,28.0,11369.0,0.0,402.0
6235,2018-04-01,PA,MiniPC-N4,50.0,58.64,0.0,2015-11-01,29.0,11419.0,-0.5,250.0
6236,2018-05-01,PA,MiniPC-N4,400.0,39.869565217391305,0.0,2015-11-01,30.0,11819.0,7.0,550.0
6237,2018-06-01,PA,MiniPC-N4,150.0,53.5,0.0,2015-11-01,31.0,11969.0,-0.625,600.0
6238,2018-07-01,PA,MiniPC-N4,470.0,39.77777777777778,0.0,2015-11-01,32.0,12439.0,2.1333333333333333,1020.0
6239,2018-08-01,PA,MiniPC-N4,2200.0,35.291666666666664,0.0,2015-11-01,33.0,14639.0,3.6808510638297873,2820.0
6240,2018-09-01,PA,MiniPC-N4,750.0,0.0,0.0,2015-11-01,34.0,15389.0,-0.6590909090909092,3420.0
6241,2018-10-01,PA,MiniPC-N4,500.0,0.0,0.0,2015-11-01,35.0,15889.0,-0.33333333333333337,3450.0
6242,2018-11-01,PA,MiniPC-N4,0.0,111.25,0.0,2015-11-01,36.0,15889.0,-1.0,1250.0
6243,2018-12-01,PA,MiniPC-N4,1670.0,181.27272727272728,0.0,2015-11-01,37.0,17559.0,inf,2170.0
6244,2019-01-01,PA,MiniPC-N4,350.0,230.375,0.0,2015-11-01,38.0,17909.0,-0.7904191616766467,2020.0
6245,2019-02-01,PA,MiniPC-N4,0.0,226.875,0.0,2015-11-01,39.0,17909.0,-1.0,2020.0
6246,2019-03-01,PA,MiniPC-N4,0.0,184.27272727272728,0.0,2015-11-01,40.0,17909.0,,350.0
6247,2019-04-01,PA,MiniPC-N4,250.0,177.125,0.0,2015-11-01,41.0,18159.0,inf,250.0
6248,2019-05-01,PA,MiniPC-N4,101.0,168.625,0.0,2015-11-01,42.0,18260.0,-0.596,351.0
6249,2019-06-01,PA,MiniPC-N4,384.0,180.0,0.0,2015-11-01,43.0,18644.0,2.801980198019802,735.0
6250,2019-07-01,PA,MiniPC-N4,700.0,105.0,0.0,2015-11-01,44.0,19344.0,0.8229166666666667,1185.0
6251,2019-08-01,PA,MiniPC-N4,300.0,94.11111111111111,0.0,2015-11-01,45.0,19644.0,-0.5714285714285714,1384.0
6252,2019-09-01,PA,MiniPC-N4,692.0,127.9,0.0,2015-11-01,46.0,20336.0,1.3066666666666666,1692.0
6253,2019-10-01,PA,MiniPC-N4,40.0,109.75,0.0,2015-11-01,47.0,20376.0,-0.9421965317919075,1032.0
6254,2019-11-01,PA,MiniPC-N4,194.0,87.0,0.0,2015-11-01,48.0,20570.0,3.8499999999999996,926.0
6255,2019-12-01,PA,MiniPC-N4,320.0,49.57142857142857,0.0,2015-11-01,49.0,20890.0,0.6494845360824741,554.0
6256,2020-01-01,PA,MiniPC-N4,0.0,46.22222222222222,0.0,2015-11-01,50.0,20890.0,-1.0,514.0
6257,2020-02-01,PA,MiniPC-N4,100.0,20.384615384615383,0.0,2015-11-01,51.0,20990.0,inf,420.0
6258,2020-03-01,PA,MiniPC-N4,100.0,57.6,0.0,2015-11-01,52.0,21090.0,0.0,200.0
6259,2020-04-01,PA,MiniPC-N4,60.0,80.16666666666667,0.0,2015-11-01,53.0,21150.0,-0.4,260.0
6260,2020-05-01,PA,MiniPC-N4,0.0,63.86666666666667,0.0,2015-11-01,54.0,21150.0,-1.0,160.0
6261,2020-06-01,PA,MiniPC-N4,0.0,53.785714285714285,0.0,2015-11-01,55.0,21150.0,,60.0
6262,2020-07-01,PA,MiniPC-N4,40.0,49.266666666666666,0.0,2015-11-01,56.0,21190.0,inf,40.0
6263,2020-08-01,PA,MiniPC-N4,99.0,39.95,0.0,2015-11-01,57.0,21289.0,1.475,139.0
6264,2020-09-01,PA,MiniPC-N4,200.0,0.0,0.0,2015-11-01,58.0,21489.0,1.0202020202020203,339.0
6265,2020-10-01,PA,MiniPC-N4,0.0,0.0,0.0,2015-11-01,59.0,21489.0,-1.0,299.0
6266,2020-11-01,PA,MiniPC-N4,0.0,0.0,0.0,2015-11-01,60.0,21489.0,,200.0
6267,2020-12-01,PA,MiniPC-N4,0.0,4.0,0.0,2015-11-01,61.0,21489.0,,0.0
6268,2021-01-01,PA,MiniPC-N4,0.0,5.4,0.0,2015-11-01,62.0,21489.0,,0.0
6269,2021-02-01,PA,MiniPC-N4,100.0,10.0,0.0,2015-11-01,63.0,21589.0,inf,100.0
6270,2021-03-01,PA,MiniPC-N4,300.0,5.75,0.0,2015-11-01,64.0,21889.0,2.0,400.0
6271,2021-04-01,PA,MiniPC-N4,150.0,10.25,0.0,2015-11-01,65.0,22039.0,-0.5,550.0
6272,2021-05-01,PA,MiniPC-N4,280.0,20.2,0.0,2015-11-01,66.0,22319.0,0.8666666666666667,730.0
6273,2021-06-01,PA,MiniPC-N4,400.0,8.75,0.0,2015-11-01,67.0,22719.0,0.4285714285714286,830.0
6274,2021-07-01,PA,MiniPC-N4,200.0,18.0,0.0,2015-11-01,68.0,22919.0,-0.5,880.0
6275,2021-08-01,PA,MiniPC-N4,655.0,21.6,0.0,2015-11-01,69.0,23574.0,2.275,1255.0
6276,2021-09-01,PA,MiniPC-N4,0.0,0.0,0.0,2015-11-01,70.0,23574.0,-1.0,855.0
6277,2021-10-01,PA,MiniPC-N4,0.0,0.0,0.0,2015-11-01,71.0,23574.0,,655.0
6278,2021-11-01,PA,MiniPC-N4,449.0,0.0,0.0,2015-11-01,72.0,24023.0,inf,449.0
6279,2015-11-01,PA,MiniPC-N6,1.0,0.0,0.0,2015-11-01,0.0,1.0,,
6280,2015-12-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,1.0,1.0,-1.0,
6281,2016-01-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,2.0,1.0,,1.0
6282,2016-02-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,3.0,1.0,,0.0
6283,2016-03-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,4.0,1.0,,0.0
6284,2016-04-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,5.0,1.0,,0.0
6285,2016-05-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,6.0,1.0,,0.0
6286,2016-06-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,7.0,1.0,,0.0
6287,2016-07-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,8.0,1.0,,0.0
6288,2016-08-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,9.0,1.0,,0.0
6289,2016-09-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,10.0,1.0,,0.0
6290,2016-10-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,11.0,1.0,,0.0
6291,2016-11-01,PA,MiniPC-N6,1.0,0.0,0.0,2015-11-01,12.0,2.0,inf,1.0
6292,2016-12-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,13.0,2.0,-1.0,1.0
6293,2017-01-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,14.0,2.0,,1.0
6294,2017-02-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,15.0,2.0,,0.0
6295,2017-03-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,16.0,2.0,,0.0
6296,2017-04-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,17.0,2.0,,0.0
6297,2017-05-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,18.0,2.0,,0.0
6298,2017-06-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,19.0,2.0,,0.0
6299,2017-07-01,PA,MiniPC-N6,500.0,0.0,0.0,2015-11-01,20.0,502.0,inf,500.0
6300,2017-08-01,PA,MiniPC-N6,500.0,0.0,0.0,2015-11-01,21.0,1002.0,0.0,1000.0
6301,2017-09-01,PA,MiniPC-N6,250.0,0.0,0.0,2015-11-01,22.0,1252.0,-0.5,1250.0
6302,2018-01-01,PA,MiniPC-N6,2.0,0.0,0.0,2015-11-01,26.0,1254.0,-0.992,752.0
6303,2018-02-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,27.0,1254.0,-1.0,252.0
6304,2018-03-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,28.0,1254.0,,2.0
6305,2018-04-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,29.0,1254.0,,0.0
6306,2018-05-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,30.0,1254.0,,0.0
6307,2018-06-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,31.0,1254.0,,0.0
6308,2018-07-01,PA,MiniPC-N6,3.0,0.0,0.0,2015-11-01,32.0,1257.0,inf,3.0
6309,2018-08-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,33.0,1257.0,-1.0,3.0
6310,2018-09-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,34.0,1257.0,,3.0
6311,2018-10-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,35.0,1257.0,,0.0
6312,2018-11-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,36.0,1257.0,,0.0
6313,2018-12-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,37.0,1257.0,,0.0
6314,2019-01-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,38.0,1257.0,,0.0
6315,2019-02-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,39.0,1257.0,,0.0
6316,2019-03-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,40.0,1257.0,,0.0
6317,2019-04-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,41.0,1257.0,,0.0
6318,2019-05-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,42.0,1257.0,,0.0
6319,2019-06-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,43.0,1257.0,,0.0
6320,2019-07-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,44.0,1257.0,,0.0
6321,2019-08-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,45.0,1257.0,,0.0
6322,2019-09-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,46.0,1257.0,,0.0
6323,2019-10-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,47.0,1257.0,,0.0
6324,2019-11-01,PA,MiniPC-N6,2.0,0.0,0.0,2015-11-01,48.0,1259.0,inf,2.0
6325,2020-06-01,PA,MiniPC-N6,2.0,0.0,0.0,2015-11-01,55.0,1261.0,0.0,4.0
